battery_id,cycle_number,capacity_Ah,avg_voltage,avg_current,avg_temperature,charge_time,discharge_time,energy_charged_Wh,SOH,RUL,max_voltage,min_voltage,voltage_range,max_temperature,temperature_rise,discharge_duration,energy_discharged,internal_resistance_proxy,capacity_fade_rate,cycle_efficiency,capacity_lag_1,capacity_lag_3,capacity_lag_5
B0005,11,1.8302456206859818,3.549292319740949,1.863423718930417,32.15709350345252,10119.375,3530.25,7.513243951760506,91.5122810342991,114,4.188916055911241,2.4724483018527317,1.7164677540585092,38.54143406601644,14.104718071788671,3530.25,6.5224730397045345,0.2502109605307523,-0.0022163167072195566,0.8681300755815584,1.8302731671688202,1.8314394902034128,1.8413272042220796
B0005,12,1.8198463697258194,3.559759220648976,1.8730031464912946,32.36407129853099,9586.875,3491.016,7.035236357629061,90.99231848629097,113,4.189876247266316,2.64956413267546,1.5403121145908556,38.52197451768004,13.777646003780443,3491.016,6.497483643883568,0.9251885553531303,-0.0041969856212187295,0.9235629499267142,1.8302456206859818,1.83047598595165,1.840831297831913
B0005,13,1.8193431380498903,3.558081969139198,1.8826602424674959,32.3181954403762,9952.359,3470.281,7.466245626288071,90.96715690249452,112,4.189286794768804,2.5724981777366227,1.616788617032181,38.582485834057856,13.845846734525498,3470.281,6.491853045269893,0.3230996461447061,-0.0024192704307044897,0.8694936344462848,1.8198463697258194,1.8302731671688202,1.8314394902034128
B0005,14,1.8190526034992685,3.555692244172496,1.8825977111170087,32.15709029211502,10758.031000000003,3470.0,7.471400781140605,90.95263017496342,111,4.188837765892728,2.5249886697730286,1.6638490961196997,38.520294134873915,14.072310729819854,3470.0,6.487114428498572,5.7863161626411586,-0.0022846764904763004,0.8682594627868739,1.8193431380498903,1.8302456206859818,1.83047598595165
B0005,15,1.8082051440976814,3.562746818017503,1.8818235264274379,32.04407000314609,9921.75,3450.297,7.469516596478565,90.41025720488408,110,4.189110301768517,2.694621861688723,1.494488440079794,38.21358592965045,13.741466689435129,3450.297,6.456673528229404,0.2122761047236235,-0.004413604614227751,0.8644031303542914,1.8190526034992685,1.8198463697258194,1.8302731671688202
B0005,16,1.8077136446767843,3.5614521756489204,1.892259778387913,31.931593674911532,10000.25,3429.407,7.430452274090743,90.38568223383922,109,4.18921207304098,2.64010141737067,1.5491106556703098,38.1983618706913,13.872944741868078,3429.407,6.451147555097534,0.47102446910957924,-0.0045063952018395085,0.8682038881525491,1.8082051440976814,1.8193431380498903,1.8302456206859818
B0005,17,1.8082219386934335,3.5603420474985823,1.9027782137498737,31.941655359029298,9936.031,3409.484,7.428379263620784,90.41109693467168,108,4.188899969428112,2.5739035098380962,1.614996459590016,38.31926916027133,13.956675803360433,3409.484,6.449580251029462,0.6813467143093901,-0.0023248862064771726,0.8682351859193804,1.8077136446767843,1.8190526034992685,1.8198463697258194
B0005,18,1.808641165126713,3.5591189041401865,1.9133470605822436,31.965008645476725,9989.532,3390.422,7.426504855476649,90.43205825633565,107,4.188779799856791,2.4942396831720126,1.6945401166847782,38.4787542519308,14.096334329174777,3390.422,6.4472058652048485,0.2559855374664339,-0.0021403945846354853,0.8681346058032103,1.8082219386934335,1.8082051440976814,1.8193431380498903
B0005,19,1.8083830170483512,3.557886771846508,1.9132081421080984,31.966241678512723,10158.782,3390.281,7.428026760354134,90.41915085241756,106,4.189272591516219,2.4556793246645583,1.7335932668516607,38.54659017774874,14.185140915471987,3390.281,6.444197257048334,1.1321028546136807,-0.00213391729018344,0.8675517018117345,1.808641165126713,1.8077136446767843,1.8190526034992685
B0005,20,1.8526809517157847,3.5520375235511907,1.8554552597994574,32.37143341978575,10289.312,3591.734,7.437394162341173,92.63404758578923,105,4.187614060563439,2.632142800798914,1.5554712597645248,38.44749852224995,13.888783779296418,3591.734,6.611240878678175,0.2720622287659175,0.008895161523620665,0.8889189861892518,1.8083830170483512,1.8082219386934335,1.8082051440976814
B0005,21,1.853025370356926,3.5525668436897124,1.8747434663359825,32.70024990461686,10283.077999999994,3552.297,7.620977883098926,92.65126851784629,104,4.1876287811083985,2.5027764692056795,1.684852311902719,38.992275791716615,14.070169457225294,3552.297,6.611161010084513,0.07890851025923833,0.009062345136028327,0.8674951051552205,1.8526809517157847,1.808641165126713,1.8077136446767843
B0005,22,1.8418324666438906,3.556794038327039,1.8738792670691689,32.32266411829938,10281.39,3531.578,7.618459694929417,92.09162333219453,103,4.187447226312926,2.617507742871704,1.5699394834412224,38.51424197364312,13.948275574115005,3531.578,6.574821168404174,0.43314322351827755,0.00672210559009141,0.8630118726991688,1.853025370356926,1.8083830170483512,1.8082219386934335
B0005,23,1.831469528491523,3.5614100044534203,1.883276367037806,31.98795810666763,10081.797,3492.907,7.573822763873876,91.57347642457616,102,4.187344026387161,2.694074478000972,1.493269548386189,38.165816144899125,13.949234677873736,3492.907,6.539641286548478,0.1033812220961116,0.0045656726729620175,0.863453171592778,1.8418324666438906,1.8526809517157847,1.808641165126713
B0005,24,1.8307608540862945,3.5566107947817986,1.8733320556361162,31.894456524691385,10797.328,3511.594,7.543179496662309,91.53804270431472,101,4.187438187636325,2.6237674644021887,1.5636707232341367,38.16526203587147,14.110271378053906,3511.594,6.532620983797102,0.39319170228349987,0.004475567407588654,0.8660301649573159,1.831469528491523,1.853025370356926,1.8083830170483512
B0005,25,1.8311718976915745,3.5586742170266272,1.9139789784762269,31.78039681801023,10099.218,3431.9370000000054,7.536816656777923,91.55859488457872,100,4.18774138117799,2.5010798299873738,1.6866615511906167,38.27549578575718,14.24671755143018,3431.9370000000054,6.527920631813516,0.15684982815937387,-0.004301810804842043,0.8661376452541011,1.8307608540862945,1.8418324666438906,1.8526809517157847
B0005,26,1.8196343413671214,3.564103182686905,1.9031048926498,31.688747146342205,10078.719,3431.125,7.53824986573621,90.98171706835608,99,4.188261122540052,2.6849988185249796,1.503262304015072,37.982160799183106,14.043746186110464,3431.125,6.495263190740645,0.21889546720039785,-0.006678205797960901,0.8616407397509762,1.8311718976915745,1.831469528491523,1.853025370356926
B0005,27,1.8204078847966052,3.559588063594272,1.913471143750189,31.596747992569153,10617.375,3412.406,7.492647838887317,91.02039423983027,98,4.187338767288234,2.547109116468133,1.640229650820101,38.11100191887773,14.299467731360231,3412.406,6.489442748159886,0.7635839292457792,-0.0042849163694570706,0.866108068562794,1.8196343413671214,1.8307608540862945,1.8418324666438906
B0005,28,1.819557980042869,3.556833231052199,1.913620909902553,31.565586498787077,10564.157,3410.688,7.498556659741181,90.97789900214345,97,4.187560306288175,2.471314764334132,1.7162455419540428,38.18831137948753,14.433546048604104,3410.688,6.482180288608384,1.0225647418424302,-0.0023823096897308106,0.864457065905817,1.8204078847966052,1.8311718976915745,1.831469528491523
B0005,29,1.8083586231260707,3.5624410850948944,1.9026476995844432,31.59124667045208,10143.984,3410.718,7.491507735426945,90.41793115630354,96,4.18805176248713,2.6613903306108773,1.5266614318762528,37.998541119085836,14.200857694423874,3410.718,6.451556870936514,0.2797607467147122,-0.004480446192044773,0.8611827016379416,1.819557980042869,1.8196343413671214,1.8307608540862945
B0005,30,1.8096737051083276,3.5591407106855666,1.9130823665540544,31.603485399391182,10790.452999999994,3392.719,7.451970071606311,90.48368525541638,95,4.187667484260542,2.541762355407921,1.645905128852621,38.194201649765226,14.392900662846774,3392.719,6.449409259843297,0.10166388915594435,-0.0042996385166493845,0.8654636556334281,1.8083586231260707,1.8204078847966052,1.8311718976915745
B0005,31,1.8545398087791685,3.5573161327793144,1.9206226860865134,31.91556385491565,1674.484,3470.672,0.048618532751567724,92.72699043895842,94,4.2010701773378685,2.628919415830567,1.5721507615073014,38.45796400011448,14.67666650056077,3470.672,6.6214238417618985,0.6546151961734767,0.0069810934824094065,136.1913547575824,1.8096737051083276,1.819557980042869,1.8196343413671214
B0005,32,1.833412741804115,3.561870782772737,1.9298947547733054,32.081128118597164,10113.656,3414.109,7.499413257470452,91.67063709020576,93,4.1996223345495824,2.6312552691827045,1.568367065366878,38.49126351534004,14.287220103926483,3414.109,6.550749752385637,0.27488339090146613,0.0026009714015019724,0.8735016363927118,1.8545398087791685,1.8083586231260707,1.8204078847966052
B0005,33,1.822631621806981,3.5617586337260088,1.929319271264108,31.849792632896243,10137.89,3395.219,7.455454977988638,91.13158109034904,92,4.199853323702163,2.654880745360911,1.5449725783412518,38.31473393357882,14.308408700187321,3395.219,6.510886361026922,1.8651632844946748,0.0006147283528223912,0.8733050337302761,1.833412741804115,1.8096737051083276,1.819557980042869
B0005,34,1.8120148684612114,3.5597307651083123,1.923358415235126,31.465690433362017,10651.657,3386.0,7.416671711037392,90.60074342306056,91,4.199103467081427,2.6749688422803803,1.5241346248010466,37.861934640176806,14.321943711351647,3386.0,6.469268383163047,0.9245317700505362,0.0007312490670281502,0.8722603123359994,1.822631621806981,1.8545398087791685,1.8083586231260707
B0005,35,1.8073455778605048,3.5575937553540915,1.9285088406920838,31.40934895665031,10032.485,3368.187,7.379937584916282,90.36727889302524,90,4.199998536865001,2.6159705726789904,1.5840279641860109,37.90665575786083,14.340560010288275,3368.187,6.448258261024923,8.5964491970481,-0.0004656254495645662,0.873755121480214,1.8120148684612114,1.833412741804115,1.8096737051083276
B0005,36,1.8021042210122726,3.5597237883937995,1.9231516515854177,31.902247475518077,10574.297,3368.266,7.363213186815443,90.10521105061363,89,4.19967522099872,2.658447162110498,1.5412280588882217,38.34003238560517,14.361120383902286,3368.266,6.434013039595092,0.4884685762814242,-0.010487117553379166,0.8738050734583951,1.8073455778605048,1.822631621806981,1.8545398087791685
B0005,37,1.7911817401222407,3.559061771422033,1.9170640150939449,31.649024294808623,10461.735,3358.719,7.338982663430788,89.55908700611204,88,4.1991847248803165,2.6979426084271156,1.5012421164532008,38.0745950590744,14.31700385380947,3358.719,6.393192582022831,0.4996444947470284,-0.008446200336374865,0.8711279035825077,1.8021042210122726,1.8120148684612114,1.833412741804115
B0005,38,1.785652785727741,3.557015527748059,1.922067492364195,31.48874626238971,9993.062000000005,3339.5,7.3044886353368845,89.28263928638705,87,4.200012480335,2.6617272246516333,1.538285255683367,38.07252758016199,14.55798492102618,3339.5,6.36913041109019,0.4649119636783217,-0.0073957672158479594,0.8719474735408969,1.7911817401222407,1.8073455778605048,1.822631621806981
B0005,39,1.7757680509403477,3.5562481933590964,1.9162697587781747,31.329995610092634,10602.281,3331.265,7.284427199739888,88.78840254701738,86,4.1992373656547874,2.699288287625812,1.4999490780289753,37.80133585100446,14.518922832738525,3331.265,6.332119975253013,0.21928068599572295,-0.007249363504172735,0.8692680703129438,1.785652785727741,1.8021042210122726,1.8120148684612114
B0005,40,1.7758330823316952,3.5532756526091784,1.922122706502154,31.569551201845574,10667.969,3321.188,7.248636664846545,88.79165411658477,85,4.1993957811187075,2.6127932408838532,1.5866025402348543,38.39873985476869,14.959371983891565,3321.188,6.327977828305635,0.12714604386891065,-0.006302499105761905,0.8729886902725038,1.7757680509403477,1.7911817401222407,1.8073455778605048
B0005,41,1.7706263567624057,3.556266431640255,1.9162735319343263,32.111426258867944,10504.781,3321.844,7.2417534502122525,88.53131783812029,84,4.1995786980260705,2.6637064901468075,1.535872207879263,38.74929237918251,14.72871406159539,3321.844,6.314847281055934,1.6447618383546578,-0.0062955728499733965,0.8720052849729162,1.7758330823316952,1.785652785727741,1.8021042210122726
B0005,42,1.7650847974128527,3.5563095420140822,1.9159257340976645,32.271676011112376,10246.781,3311.828,7.220818256789177,88.25423987064264,83,4.199546957512695,2.6668454289754746,1.53270152853722,38.87275464755104,14.616668328231007,3311.828,6.2948122663658,0.758733571146326,-0.005219388541877601,0.8717588564768646,1.7706263567624057,1.7757680509403477,1.7911817401222407
B0005,43,1.7732304675886927,3.558950851054106,1.9114464682592052,31.842291659678658,10166.218999999997,3327.391,7.201658526333155,88.66152337943464,82,4.194091469340824,2.684431051981017,1.5096604173598074,38.503541429116005,14.510839227404134,3327.391,6.312622563983889,1.1992484576081348,-0.002484463627809674,0.876551219542211,1.7650847974128527,1.7758330823316952,1.785652785727741
B0005,44,1.7654093987717652,3.5534418211598053,1.915844717074932,31.759815453754253,10804.922,3312.078,7.251695659938501,88.27046993858826,81,4.200715235801255,2.645224362345869,1.5554908734553856,38.27009094548294,14.441304705946965,3312.078,6.290405274839963,0.8726135135093549,-0.0020717304337165123,0.8674392266061135,1.7732304675886927,1.7706263567624057,1.7757680509403477
B0005,45,1.7545026581626977,3.5510121537420285,1.9151339148316244,31.41911167391793,10758.985,3293.172,7.204911238438957,87.72513290813488,80,4.1990980807180325,2.6603527244917,1.5387453562263325,38.11684755251712,14.766334581784996,3293.172,6.246148229446523,0.2056000162166242,-0.00426608483379951,0.8669292407271678,1.7654093987717652,1.7650847974128527,1.7758330823316952
B0005,46,1.7446238642540073,3.551317608213948,1.9148572716406749,31.331626572312267,10317.515,3275.328,7.16476365654784,87.23119321270036,79,4.199398534411534,2.6926849789916263,1.5067135554199078,38.04152715355532,14.805312964989348,3275.328,6.210316132444617,0.6817292719071615,-0.005200498501679673,0.866785902528556,1.7545026581626977,1.7732304675886927,1.7706263567624057
B0005,47,1.738861928453165,3.549003180550162,1.9144233171408105,31.35934131425137,10805.734,3265.016,7.128249862225748,86.94309642265824,78,4.199122915612965,2.670544734728978,1.528578180883987,38.17980302242767,14.965001236699614,3265.016,6.1861677464656495,1.4936372806945977,-0.005244573791937546,0.8678382304256181,1.7446238642540073,1.7654093987717652,1.7650847974128527
B0005,48,1.7963381260257314,3.5597648340955175,1.9389033648133622,34.31088483888259,9946.391,3328.937,7.097266413138958,89.81690630128656,77,4.190409478081396,2.605158060541757,1.5852514175396388,40.71218198711114,14.064808040941344,3328.937,6.412408120460117,4.1209604638491806e-05,0.004621531687407731,0.9035039333720116,1.738861928453165,1.7545026581626977,1.7732304675886927
B0005,49,1.7858902481387526,3.5623454342368555,1.9275345758657751,33.43585640373788,10063.547,3329.266,7.344368396918432,89.29451240693763,76,4.199933846791869,2.672012007453096,1.5279218393387732,39.885261233152924,14.184884703986562,3329.266,6.379642018495001,0.14129349219695242,0.0040961698733974925,0.8686440649098957,1.7963381260257314,1.7446238642540073,1.7654093987717652
B0005,50,1.7700748256296013,3.558336657621618,1.9267295232904682,32.66698125020078,10376.172,3301.579,7.263975749735064,88.50374128148006,75,4.199365021329158,2.674271233724938,1.52509378760422,39.18287352945846,14.3466852082244,3301.579,6.314810424724099,0.19510379645147813,0.0031144334933807193,0.86933253114927,1.7858902481387526,1.738861928453165,1.7545026581626977
B0005,51,1.7598023013937372,3.554013138622869,1.926172441865584,32.28423408691397,9756.858999999997,3283.563,7.210054713356914,87.99011506968685,74,4.19902365945384,2.6309416727017187,1.5680819867521216,38.951564804030774,14.589947971667726,3283.563,6.270513450066385,0.24150114523780794,0.003035687427945977,0.8696901340360162,1.7700748256296013,1.7963381260257314,1.7446238642540073
B0005,52,1.7496586843283426,3.552376095886298,1.9202943078313002,32.00739178780946,10610.906,3275.125,7.184237527254691,87.48293421641714,73,4.199432142144215,2.6629725743154204,1.536459567828795,38.607510759873634,14.588353315265046,3275.125,6.231290262218774,0.3100546872203998,0.0021593511750355177,0.8673558242721318,1.7598023013937372,1.7858902481387526,1.738861928453165
B0005,53,1.7444839933626877,3.549618661283733,1.9201149196706926,32.06387071886056,9978.078,3265.656,7.137829010848069,87.22419966813439,72,4.199640922827531,2.612942119873717,1.5866988029538143,38.920359903369054,14.900691238010815,3265.656,6.208654358182036,0.6075712420244876,-0.010370826532608745,0.8698239126695423,1.7496586843283426,1.7700748256296013,1.7963381260257314
B0005,54,1.7392066611099657,3.54938103086703,1.9144411095695255,32.43754560319043,10246.984,3266.093,7.120097737842059,86.96033305549828,71,4.199305653118061,2.6157198442661476,1.5835858088519132,39.23273115358871,14.896646278891978,3266.093,6.190266778442878,0.18695097680816747,-0.009336717405757389,0.8694075568011808,1.7444839933626877,1.7598023013937372,1.7858902481387526
B0005,55,1.729119687729052,3.5472118680418956,1.908381358995133,32.16809876635083,10437.047,3257.594,7.098629086247018,86.4559843864526,70,4.198949734540481,2.6287695472774453,1.5701801872630354,38.964927068400804,14.840646651769987,3257.594,6.150496704395597,0.1313971965690756,-0.008191027580109856,0.8664344382088726,1.7392066611099657,1.7496586843283426,1.7700748256296013
B0005,56,1.7185794654135103,3.5467052098640246,1.9022223526493423,32.05752645824972,10805.827999999994,3248.593,7.060451675534462,85.92897327067551,69,4.19834220599025,2.6655106679421823,1.5328315380480677,38.83927283461771,14.867707224154767,3248.593,6.111427878700762,0.7665866850279621,-0.008244567196045383,0.8655859652545727,1.729119687729052,1.7444839933626877,1.7598023013937372
B0005,57,1.713321902647502,3.544629653883431,1.902069533708128,31.975920928072714,10805.375,3238.766,7.028474975515743,85.66609513237509,68,4.198995776266302,2.650495153350403,1.548500622915899,38.82796377704433,14.988636771073935,3238.766,6.08900370564263,0.18388787906827875,-0.007267356336168129,0.8663335541286215,1.7185794654135103,1.7392066611099657,1.7496586843283426
B0005,58,1.7087878523122688,3.5436291614253204,1.8965332154034205,32.21689335291319,10685.968,3240.14,7.003363393098367,85.43939261561344,67,4.19916986492694,2.643236235233877,1.555933629693063,39.14007944734004,15.183155569322007,3240.14,6.072104140645199,0.11695028295657095,-0.00713922821008377,0.8670268555004728,1.713321902647502,1.729119687729052,1.7444839933626877
B0005,59,1.7030906402649453,3.5444946147995258,1.8959927229678666,32.55632993697177,10588.64,3230.109,6.982813982960555,85.15453201324726,66,4.199246833083063,2.656450207001938,1.5427966260811248,39.349611598028886,14.884493588522961,3230.109,6.052907268941263,0.8558534068984232,-0.007223204169004083,0.8668292301229207,1.7087878523122688,1.7185794654135103,1.7392066611099657
B0005,60,1.6973763911840574,3.5409201846556857,1.8900332987976025,32.40048085325998,10736.094,3229.7810000000027,6.96173176312535,84.86881955920286,65,4.1992551886401595,2.626177688152069,1.5730775004880906,39.29444535878087,15.026593610097127,3229.7810000000027,6.027506290155278,0.23114186224566957,-0.0063486593089989276,0.8658055919479053,1.7030906402649453,1.713321902647502,1.729119687729052
B0005,61,1.687655688706419,3.541195668799061,1.8893934935378442,32.29371860868794,9790.859,3212.469,6.939470260080125,84.38278443532094,64,4.199610827671791,2.6582230344240045,1.5413877932477869,39.10487658009542,14.95847618520062,3212.469,5.992186732041017,0.3848175595771955,-0.006184755341418269,0.8634933946632161,1.6973763911840574,1.7087878523122688,1.7185794654135103
B0005,62,1.677283117965155,3.540671044783382,1.877705395568618,32.136071448067796,10274.359,3213.219,6.907614534759545,83.86415589825775,63,4.1994453812630566,2.695100237338448,1.5043451439246085,39.0462609369598,15.110608773944978,3213.219,5.953447910182052,0.21807308834596062,-0.007207756936469379,0.8618674189510623,1.687655688706419,1.7030906402649453,1.713321902647502
B0005,63,1.677367579447902,3.5376048790268775,1.8831949982887424,32.38268549723498,10711.063,3203.578,6.865613597406303,83.86837897239509,62,4.198991968341307,2.639091813583503,1.5599001547578042,39.398032192832,15.315496776048128,3203.578,5.950118755495468,0.10989498605155101,-0.006284054572873376,0.8666550587325959,1.677283117965155,1.6973763911840574,1.7087878523122688
B0005,64,1.6665168352970694,3.538422485261741,1.8764452364443795,32.30899951427637,10806.015,3195.125,6.8667603546500375,83.32584176485346,61,4.197785116892181,2.6857210282450983,1.5120640886470826,39.10678394120843,14.67796740539514,3195.125,5.911338927626321,0.06142219718856629,-0.007314760993575175,0.8608628556002069,1.677367579447902,1.687655688706419,1.7030906402649453
B0005,65,1.6618094081399768,3.53928626988912,1.870973160299051,32.56636929496716,10481.047,3195.3129999999946,6.840947562090461,83.09047040699883,60,4.201331130571617,2.69017866510873,1.5111524654628874,39.44448954135193,15.115677856881028,3195.3129999999946,5.89685591950186,0.1674168082347021,-0.007113396608816114,0.8619940243628903,1.6665168352970694,1.677283117965155,1.6973763911840574
B0005,66,1.656667130803933,3.533690170241391,1.8705690143479228,32.46542951751835,10153.36,3186.297,6.802711118085637,82.83335654019665,59,4.199339974904826,2.639895313359579,1.5594446615452475,39.509602016775695,15.375632472490533,3186.297,5.870096594650038,0.2960116069275784,-0.0061977115804972005,0.8629054641235379,1.6618094081399768,1.677367579447902,1.687655688706419
B0005,67,1.6454612041160956,3.534367734544495,1.8640262698477292,32.347056454418095,10662.468,3176.438,6.784748665985105,82.27306020580478,58,4.198916244859707,2.68991452927918,1.5090017155805273,39.334865362245324,15.354571289445659,3176.438,5.829762731653808,0.6039239819292017,-0.006364382769811883,0.85924520106116,1.656667130803933,1.6665168352970694,1.677283117965155
B0005,68,1.6406631692652967,3.5312941932103548,1.8637043892758263,32.371538940646154,10494.625,3167.593,6.741868400507836,82.03315846326483,57,4.198537488587242,2.65935818848874,1.539179300098502,39.43723270017243,15.462157921153608,3167.593,5.808391755451784,0.4678395959711888,-0.007340882036521057,0.8615403639463302,1.6454612041160956,1.6618094081399768,1.677367579447902
B0005,69,1.6355225678534149,3.5309134771684274,1.857873177974908,32.45549347979197,10467.75,3167.719,6.728973244756555,81.77612839267074,56,4.198943932259475,2.6657030585650423,1.5332408736944325,39.51375235624076,15.475354015335512,3167.719,5.789430024450004,0.7667920340020143,-0.0061988534887309045,0.8603734646978014,1.6406631692652967,1.656667130803933,1.6665168352970694
B0005,70,1.6305831995255629,3.5287226893409893,1.8572543412119842,32.50017194695606,9904.406,3159.077999999994,6.703213650920498,81.52915997627814,55,4.199579806494986,2.642986759012803,1.5565930474821834,39.60170302810528,15.519413924501098,3159.077999999994,5.7687751891219845,2.8706524058855853,-0.006245241722882789,0.8605984367408318,1.6355225678534149,1.6454612041160956,1.6618094081399768
B0005,71,1.6249041731525151,3.52625493581969,1.8568772359904624,32.50100298369444,10805.656,3148.829,6.686493039764704,81.24520865762575,54,4.198782234828033,2.6311169118893036,1.5676653229387294,39.687463597582074,15.643852566505299,3148.829,5.744812143134751,0.2674114098150107,-0.006352591530283558,0.8591666975453711,1.6305831995255629,1.6406631692652967,1.656667130803933
B0005,72,1.6141735401360389,3.528684324337005,1.8449420023406096,32.4728927422438,10777.328,3149.094,6.66637507547954,80.70867700680195,53,4.19910517813207,2.696157404617167,1.5029477735149035,39.53535075538898,15.527397208594664,3149.094,5.708751046256081,0.33412439316338766,-0.0062575327960113555,0.8563501125602998,1.6249041731525151,1.6355225678534149,1.6454612041160956
B0005,73,1.6093783928934964,3.525556939424901,1.8444613866204569,32.50480154634882,10745.86,3140.547,6.623197766404875,80.46891964467481,52,4.198510853141954,2.6667596238241567,1.5317512293177975,39.6502371632164,15.656774387253893,3140.547,5.687433106523193,0.07200938399146165,-0.0062569552743600544,0.8587140694139921,1.6141735401360389,1.6305831995255629,1.6406631692652967
B0005,74,1.6043484793426852,3.5226805646793737,1.8439309256979097,32.51218336210202,10806.781,3131.625,6.603416564056186,80.21742396713427,51,4.198732430468704,2.6403185448373043,1.5584138856313996,39.69929058154853,15.71268094266507,3131.625,5.665526443449772,0.24300463171023945,-0.0062348177021459335,0.857968960233169,1.6093783928934964,1.6249041731525151,1.6355225678534149
B0005,75,1.5932105903501057,3.524673458789008,1.8371650795865604,32.45692821941515,10806.593999999997,3121.907,6.589778542806816,79.66052951750528,50,4.198799630396931,2.69892986372897,1.4998697666679615,39.56076309770468,15.63254789867472,3121.907,5.62737818695699,0.9595864275510636,-0.00747452183509143,0.8539555844558159,1.6043484793426852,1.6141735401360389,1.6305831995255629
B0005,76,1.5886364832867264,3.5213155754526824,1.8316434831262063,32.447059186431154,10429.547,3122.125,6.545292413296454,79.43182416433632,49,4.198753541225669,2.6682466504352993,1.5305068907903694,39.63708096307912,15.758326936067927,3122.125,5.6065200687401715,0.5430692990646286,-0.007253537973157753,0.8565728946426885,1.5932105903501057,1.6093783928934964,1.6249041731525151
