battery_id,cycle_number,capacity_Ah,SOH,RUL,avg_voltage,avg_current,avg_temperature,charge_time,discharge_time
B0018,43,1.6326759577764172,81.63379788882085,57,3.50815215295169,1.8297880104809248,30.616192795676138,10475.094,3206.157
B0018,44,1.6207496850446301,81.03748425223151,56,3.508648568515266,1.8212266980386598,30.399839302766903,10589.359,3197.969
B0018,45,1.6117285236045238,80.58642618022618,55,3.5051993439595477,1.820051163815339,30.38386825126278,10781.75,3181.625
B0018,46,1.7423156549420078,87.11578274710038,54,3.523165280193865,1.8952650812503178,30.576239500422748,4582.969,3302.36
B0018,47,1.726054461250521,86.30272306252606,53,3.527269876472835,1.8868537565375962,30.705906284556665,10184.938,3285.812
B0018,48,1.7053449248348402,85.26724624174201,52,3.526762654741574,1.8788753959478912,30.62583594950684,10230.265,3260.016
B0018,49,1.68731573392794,84.36578669639701,51,3.523020179476104,1.8706037936587119,30.597357068657974,10213.875,3240.031
B0018,50,1.670160754757289,83.50803773786446,50,3.519792345798265,1.8563433115641514,30.528493896066262,10311.718,3232.265
B0018,51,1.6759541960236346,83.79770980118172,49,3.5251014582287223,1.862585561392643,31.203754246103966,10348.609,3232.031
B0018,52,1.6627751284599415,83.13875642299708,48,3.518519199837846,1.8608275999435941,31.172639449335037,10321.062,3209.5149999999994
B0018,53,1.6356541649302467,81.78270824651234,47,3.5190801794284594,1.8386717524299487,30.96825922704022,9193.328,3196.125
B0018,54,1.628216485878158,81.41082429390791,46,3.5114167272902406,1.8439502592032078,30.821704306343133,9182.5,3172.562
B0018,55,1.6218532177008256,81.09266088504128,45,3.5108038681605738,1.8363611899628556,30.765219721637393,10354.437,3172.735
B0018,56,1.6834563147618473,84.17281573809237,44,3.51432611790755,1.8647983585269596,30.809988428281613,1855.656,3238.109
B0018,57,1.6502758668976973,82.51379334488487,43,3.5196664048265607,1.8573844598978848,31.039033590700278,10140.906,3191.063
B0018,58,1.6295643773236799,81.478218866184,42,3.512403849382274,1.8484570483918756,31.04176453157222,10145.0,3165.828
B0018,59,1.6084064283058288,80.42032141529144,41,3.5077862234460104,1.8393054301836187,30.959784195511766,10279.453,3140.407
B0018,60,1.5965167991481333,79.82583995740666,40,3.5076596102713244,1.8305065982985735,30.843513277103145,10325.594,3131.922
B0018,61,1.5899803578780916,79.49901789390458,39,3.5074833565874615,1.8293412804363796,30.797157400797865,10650.234,3121.109
B0018,62,1.5807091304933907,79.03545652466953,38,3.5023865933440717,1.8279512192885508,30.984434580754094,10332.937,3105.265
B0018,63,1.5656426929545386,78.28213464772693,37,3.503693493885047,1.8189271458622258,30.967899275139946,10377.406,3091.25
B0018,64,1.5568230351065504,77.84115175532752,36,3.4989948462048113,1.8173207359406967,30.976616345195186,10348.781000000003,3076.703
B0018,65,1.548821221442416,77.4410610721208,35,3.495405576723954,1.815903873114457,30.89768961926806,10396.875,3062.328
B0018,66,1.5483026759034488,77.41513379517244,34,3.494528300232307,1.8221864963215513,30.81568822237933,10796.922,3050.563
B0018,67,1.5323662866419672,76.61831433209836,33,3.4962554827793926,1.8131228210611743,30.726188079151118,10328.156,3034.672
B0018,68,1.5233210513743058,76.16605256871529,32,3.48769646191346,1.8045932244909424,30.76818712651005,10485.125,3031.25
B0018,69,1.5182983603766742,75.91491801883372,31,3.486547580844067,1.8101191845563853,30.775415173787835,10265.563,3011.343
B0018,70,1.513233233388674,75.6616616694337,30,3.482298183882304,1.8091687217485317,30.761821976538275,10387.077999999994,3003.0
B0018,71,1.5505452618898514,77.52726309449257,29,3.491819481711868,1.8277268538779212,30.913721930762733,10678.531,3045.187
B0018,72,1.5341185197626317,76.70592598813158,28,3.493995853241935,1.8181357480526956,31.228215653165606,10383.266,3028.469
B0018,73,1.5182648319863505,75.91324159931753,27,3.484377015629623,1.8087318986371326,31.261679783387308,10374.842999999993,3012.937
B0018,74,1.5094570857286351,75.47285428643175,26,3.4859116793558376,1.8068838629047144,31.18408593575448,10405.703,2998.875
B0018,75,1.5004254386006994,75.02127193003497,25,3.4842787539766786,1.8051301104523692,31.001432353085377,10340.515,2983.547
B0018,76,1.4979242316045518,74.89621158022759,24,3.482988652120672,1.8119470315792268,30.981374033120872,10715.234,2966.86
B0018,77,1.4839786746133619,74.19893373066809,23,3.483799876979844,1.8022960362005227,31.088687926688607,10396.641,2954.797
B0018,78,1.4853375143148984,74.26687571574492,22,3.4787540756450497,1.8094290000039503,31.336420133762665,10412.625,2945.735
B0018,79,1.47537035883291,73.7685179416455,21,3.4752194351784507,1.8001710585950088,31.22599987103565,10393.5,2941.375
B0018,80,1.465230346646512,73.2615173323256,20,3.470739535801023,1.7982783434087146,31.037323488688802,10401.437,2923.953
B0018,81,1.470153969668106,73.5076984834053,19,3.474600910003521,1.8059082478297526,30.811349225731828,10810.0,2921.031
B0018,82,1.4530314345800834,72.65157172900417,18,3.4740521567700093,1.7960421274876461,30.932223179746046,10428.437,2902.75
B0018,83,1.4498058640319766,72.49029320159883,17,3.475075728648004,1.7951360727402537,31.215527070380897,10419.094,2897.875
B0018,84,1.4461706765957354,72.30853382978677,16,3.472424307596416,1.7941739344584164,31.400797084337558,10352.953,2892.094
B0018,85,1.4354893038388128,71.77446519194064,15,3.471751102262539,1.7843016718137399,31.259213269721236,10296.766,2886.921
B0018,86,1.4874337696713922,74.37168848356961,14,3.4745407296058963,1.813788499367627,31.134701292957466,10289.437,2942.531
B0018,87,1.470234223570346,73.5117111785173,13,3.471720060423485,1.8110727721248212,31.246879695988095,10371.906,2912.469
B0018,88,1.453522257768359,72.67611288841795,12,3.471398409828823,1.800843536656487,31.027558674438325,10237.156000000003,2895.594
B0018,89,1.446146162411028,72.3073081205514,11,3.4626491088970703,1.7987451761291422,30.931917385258963,10366.422,2884.406
B0018,90,1.4262429879848186,71.31214939924094,10,3.466072725920186,1.7805436810978414,30.667082236656018,10387.703,2873.766
B0018,91,1.4653461068664648,73.26730534332324,9,3.4730670533412877,1.8167789860440038,31.226789107710772,10808.578,2893.375
B0018,92,1.446160092849652,72.3080046424826,8,3.4668548162926327,1.7982196580886103,31.387733116648285,10353.906,2884.9839999999967
B0018,93,1.437672085234983,71.88360426174914,7,3.46527367520258,1.7965749976228835,31.505666838292886,10326.266,2870.234
B0018,94,1.4335912766929997,71.67956383464998,6,3.4638878223448684,1.7954761404060116,31.5462258449116,10329.797,2864.11
B0018,95,1.4237164086603935,71.18582043301967,5,3.457807923440064,1.793869219146701,31.389977882297476,10225.578,2846.64
B0018,96,1.4264800412761134,71.32400206380566,4,3.459813554486507,1.8014995411383479,31.385433749863733,10555.171,2839.532
B0018,97,1.4148975484761006,70.74487742380504,3,3.458027727779737,1.7916225516906055,31.423707199142058,10318.984,2832.703
B0018,98,1.4045805842347105,70.22902921173552,2,3.4613996718507845,1.7818723066157318,31.435368910968148,10242.609,2827.077999999994
B0018,99,1.4003968061814789,70.01984030907394,1,3.4611285476693214,1.7798215335831953,31.542375291159843,10148.125,2821.531
B0018,100,1.3969493734241456,69.84746867120728,0,3.455556822823358,1.7857845674580486,31.52669677306915,10333.687,2805.156
B0018,101,1.3959511508685365,69.79755754342682,0,3.459598362944341,1.7784697702070318,31.435921914290372,10501.25,2814.906
B0018,102,1.3887139523557233,69.43569761778616,0,3.4506569891269216,1.7779631110390546,31.475238112886494,10317.235,2801.156
B0018,103,1.3844153585501675,69.22076792750838,0,3.455515243082573,1.776571638758199,31.5817445550721,10206.859,2794.187
B0018,104,1.3790358254456443,68.95179127228221,0,3.455840338587253,1.7754506013455535,31.647958536134297,10173.703,2785.391
B0018,105,1.3751421317926003,68.75710658963001,0,3.448678293668265,1.774390955906574,31.662032275252905,10078.407000000007,2779.5
B0018,106,1.4715777147850138,73.5788857392507,0,3.474503178644755,1.819794772496375,30.434500875864142,10653.719,2899.234
B0018,107,1.4612838576161555,73.06419288080778,0,3.474031881945217,1.8099274121091273,31.017997058077018,10418.265,2894.922
B0018,108,1.4493262652033978,72.46631326016988,0,3.474404210386772,1.7994716802739485,31.39483761465523,10094.985,2888.25
B0018,109,1.4402645289899394,72.01322644949697,0,3.471767043833224,1.7960312665730238,31.24511885640641,10110.108999999997,2873.906
B0018,110,1.426028472969103,71.30142364845516,0,3.4685305272975935,1.7958067536887055,31.05306925187263,10105.172,2847.406
B0018,111,1.4257777409789862,71.2888870489493,0,3.4651213646662598,1.793095983967619,30.88589263299331,10466.765,2849.281
B0018,112,1.4101827774680211,70.50913887340106,0,3.4652879859475885,1.784522220258497,31.053992379018933,10183.125,2833.688
B0018,113,1.4140778570334955,70.70389285167478,0,3.461799526154992,1.793634938624377,31.492840068071885,10023.328,2826.453
B0018,114,1.4088090765908405,70.44045382954202,0,3.463260140320492,1.7921712656095332,31.93832684630049,9974.5,2818.312
B0018,115,1.3974079439991218,69.87039719995609,0,3.462839429201602,1.7810627455284795,31.74562722135923,10062.969,2812.7189999999973
B0018,116,1.4070684906674908,70.35342453337454,0,3.4569152237960306,1.7990905233497705,31.31018499405759,10809.453,2803.5
B0018,117,1.387577630358133,69.37888151790665,0,3.4574690175816127,1.7874289422857004,31.127360345471814,10501.516,2783.25
B0018,118,1.383620603376466,69.1810301688233,0,3.4502191781217797,1.7863907389611124,30.985550813719595,10463.781,2776.391
B0018,119,1.3779510276789997,68.89755138394999,0,3.4486728051793962,1.7850675674566443,30.899653280757406,10340.328,2766.516
B0018,120,1.3656139421993623,68.28069710996812,0,3.444632719716698,1.7785410209464845,30.706123644966482,10076.125,2751.516
B0018,121,1.4383670589250792,71.91835294625396,0,3.467272639213176,1.8098578920322332,30.47122187456595,10815.375,2848.859
B0018,122,1.417948385137307,70.89741925686535,0,3.464490491162134,1.7897567152433196,30.939221783021114,10255.922,2840.016
B0018,123,1.4126021706259548,70.63010853129774,0,3.459667012281024,1.79712433226739,31.111640631561894,10173.578,2817.375
B0018,124,1.399782697225631,69.98913486128156,0,3.462241956955771,1.78629328383804,31.037910219908994,10016.75,2809.234
B0018,125,1.3894342320681143,69.47171160340572,0,3.4555661695067355,1.784332103220891,30.967950840538833,10050.266,2791.187
B0018,126,1.391297952141082,69.56489760705409,0,3.458696199585801,1.7846736208611762,30.93996203578424,10633.282,2794.016
B0018,127,1.3881539238845826,69.40769619422913,0,3.4525282614097663,1.792648285745223,31.295019295352862,10097.844,2774.719
B0018,128,1.382001788375537,69.10008941877686,0,3.4552290080443044,1.78281998030131,31.81846533166901,10083.016,2777.844
B0018,129,1.3751032644085721,68.7551632204286,0,3.4619744219744675,1.7727156085735203,32.00067162597675,10090.813,2781.125
B0018,130,1.3635262843350822,68.17631421675411,0,3.452221905520614,1.7700452313038857,31.73992229230571,9930.265,2760.906
B0018,131,1.3742344162448743,68.71172081224371,0,3.447650049442191,1.788630046665221,31.52613649688221,10440.172,2753.25
B0018,132,1.3605410437881327,68.02705218940663,0,3.447928507599004,1.7778658975348722,31.27624493654335,9985.172,2742.843
